# 青简基础词库，由 qingjian-dict-convert lexicon 生成。词	音节	词频
# 来源：通用规范汉字表（8105 字）；现代汉语常用词表（liuxilu 校对版）；THUOCL 领域词（MIT，清华大学自然语言处理实验室）；
# 读音：Unihan（Unicode License）+ LLM 标注多音字词；词频：青简自己的语料统计（中文维基 CC BY-SA 4.0、LCCC MIT）。
偷	tou	15818
偷井	tou jing	3
偷井盖	tou jing gai	355
偷偷	tou tou	12253
偷偷摸摸	tou tou mo mo	417
偷吃	tou chi	1480
偷听	tou ting	182
偷嘴	tou zui	17
偷天换日	tou tian huan ri	7
偷安	tou an	6
偷工减料	tou gong jian liao	138
偷情	tou qing	77
偷懒	tou lan	2295
偷拍	tou pai	168
偷换	tou huan	321
偷摸	tou mo	451
偷梁换柱	tou liang huan zhu	16
偷汉子	tou han zi	42
偷渡	tou du	530
偷漏	tou lou	9
偷狗	tou gou	233
偷猎	tou lie	87
偷生	tou sheng	61
偷盗	tou dao	130
偷看	tou kan	1016
偷眼	tou yan	3
偷着	tou zhe	814
偷税	tou shui	28
偷空	tou kong	14
偷窃	tou qie	334
偷窥	tou kui	727
偷笑	tou xiao	978
偷营	tou ying	6
偷袭	tou xi	675
偷走	tou zou	1355
偷越	tou yue	39
偷跑	tou pao	233
偷运	tou yun	103
偷闲	tou xian	118
偷鸡摸狗	tou ji mo gou	2
偻	lou	22
偻	lv	1
偾	fen	4
偿	chang	844
偿付	chang fu	45
偿命	chang ming	145
偿还	chang huan	502
傀	gui	1
傀	kui	20
傀儡	kui lei	824
傀儡戏	kui lei xi	9
傃	su	7
傅	fu	4340
傅作义	fu zuo yi	290
傅斯年	fu si nian	59
傅立	fu li	217
傅立叶变换	fu li ye bian huan	110
傅里叶变换	fu li ye bian huan	71
傈	li	33
傈僳族	li su zu	61
傉	nu	55
傍	bang	748
傍依	bang yi	1
傍午	bang wu	1
傍晚	bang wan	2556
傒	xi	10
傕	jue	1
傣	dai	468
傣族	dai zu	691
傥	tang	23
傧	bin	34
傧相	bin xiang	14
储	chu	1532
储值	chu zhi	422
储备	chu bei	803
储备粮	chu bei liang	21
储备金	chu bei jin	37
储存	chu cun	2283
储户	chu hu	36
储油罐	chu you guan	21
储物	chu wu	285
储积	chu ji	5
储蓄	chu xu	485
储蓄所	chu xu suo	14
储藏	chu cang	256
储藏室	chu cang shi	125
储运	chu yun	88
储量	chu liang	171
储金	chu jin	37
傩	nuo	85
催	cui	5948
催乳素	cui ru su	65
催产	cui chan	59
催人泪下	cui ren lei xia	43
催促	cui cu	414
催办	cui ban	7
催化	cui hua	736
催化剂	cui hua ji	473
催命	cui ming	31
催命鬼	cui ming gui	5
催奶	cui nai	7
催婚	cui hun	813
催情	cui qing	13
催更	cui geng	237
催款	cui kuan	14
催泪	cui lei	718
催泪弹	cui lei dan	965
催熟	cui shu	71
催生	cui sheng	368
催眠	cui mian	422
催眠曲	cui mian qu	4
催眠术	cui mian shu	45
催索	cui suo	10
催肥	cui fei	49
催芽	cui ya	1
催讨	cui tao	13
催迫	cui po	5
催逼	cui bi	4
傲	ao	1163
傲世	ao shi	7
傲娇	ao jiao	4889
傲岸	ao an	7
傲慢	ao man	574
傲气	ao qi	122
傲然	ao ran	63
傲视	ao shi	25
傲骨	ao gu	124
傺	chi	3
傻	sha	32630
傻乎乎	sha hu hu	405
傻乐	sha le	236
傻傻分	sha sha fen	576
傻分	sha fen	571
傻劲儿	sha jin er	7
傻呵呵	sha he he	40
傻大黑粗	sha da hei cu	6
傻头傻脑	sha tou sha nao	6
傻妞	sha niu	523
傻子	sha zi	60
傻帽	sha mao	259
傻愣愣	sha leng leng	16
傻样	sha yang	324
傻气	sha qi	156
傻狗	sha gou	758
傻猪	sha zhu	207
傻瓜	sha gua	315
傻瓜相机	sha gua xiang ji	10
傻白	sha bai	34
傻白甜	sha bai tian	591
傻眼	sha yan	250
傻福	sha fu	224
傻笑	sha xiao	899
傻缺	sha que	300
傻蛋	sha dan	328
傻话	sha hua	84
傻里傻气	sha li sha qi	70
僇	lu	2
僎	zhuan	27
像	xiang	128318
像奖	xiang jiang	6
像极	xiang ji	258
像样	xiang yang	477
像模像样	xiang mu xiang yang	18
像片	xiang pian	33
像章	xiang zhang	143
像素	xiang su	2559
像素点	xiang su dian	52
像话	xiang hua	112
僔	zun	4
僖	xi	539
僚	liao	295
僚属	liao shu	54
僚机	liao ji	95
僦	jiu	15
僧	seng	3953
僧人	seng ren	961
僧伽	seng qie	293
僧侣	seng lv	801
僧俗	seng su	94
僧多粥少	seng duo zhou shao	26
僧尼	seng ni	71
僧帽	seng mao	18
僧徒	seng tu	21
僬	jiao	9
僭	jian	116
僭建	jian jian	255
僭越	jian yue	38
僮	tong	130
僮	zhuang	7
僰	bo	15
僳	su	32
僵	jiang	682
僵冷	jiang leng	20
僵化	jiang hua	126
僵卧	jiang wo	1
僵尸	jiang shi	2271
僵局	jiang ju	290
僵持	jiang chi	206
僵死	jiang si	3
僵直	jiang zhi	54
僵硬	jiang ying	652
僵蚕	jiang can	4
僻	pi	85
僻壤	pi rang	2
僻巷	pi xiang	5
僻远	pi yuan	6
僻静	pi jing	51
儆	jing	50
儇	xuan	27
儋	dan	155
儋州市	dan zhou shi	109
儒	ru	2558
儒商	ru shang	18
儒学	ru xue	472
儒家	ru jia	435
儒将	ru jiang	7
儒教	ru jiao	107
儒术	ru shu	30
儒林	ru lin	166
儒格	ru ge	222
儒生	ru sheng	95
儒者	ru zhe	57
儒释道	ru shi dao	17
儒雅	ru ya	241
儡	lei	1
儦	biao	3
儳	chan	3
儴	rang	1
儿	er	73718
儿化	er hua	138
儿女	er nv	1191
儿女亲家	er nv qing jia	22
儿女情长	er nv qing chang	78
儿媳	er xi	457
儿媳妇儿	er xi fu er	45
儿子	er zi	28768
儿孙	er sun	120
儿戏	er xi	113
儿时	er shi	1106
儿歌	er ge	441
儿玉	er yu	240
儿男	er nan	2
儿皇帝	er huang di	5
儿砸	er za	557
儿科	er ke	467
儿科医院	er ke yi yuan	57
儿童	er tong	13748
儿童乐园	er tong le yuan	128
儿童公园	er tong gong yuan	105
儿童剧	er tong ju	104
儿童医院	er tong yi yuan	220
儿童团	er tong tuan	30
儿童村	er tong cun	20
儿童节	er tong jie	2224
儿郎	er lang	12
儿马	er ma	26
兀	wu	774
兀立	wu li	9
兀自	wu zi	14
允	yun	3551
允准	yun zhun	42
允当	yun dang	4
允许	yun xu	13357
允诺	yun nuo	158
元	yuan	31875
元世祖	yuan shi zu	304
元仁宗	yuan ren zong	131
元代	yuan dai	615
元件	yuan jian	1313
元修	yuan xiu	57
元兴	yuan xing	62
元凶	yuan xiong	173
元券	yuan quan	221
元勋	yuan xun	121
元史	yuan shi	558
元和	yuan he	599
元嘉	yuan jia	344
元器件	yuan qi jian	82
元夜	yuan ye	5
元宝	yuan bao	539
元宵	yuan xiao	2501
元宵节	yuan xiao jie	3026
元帅	yuan shuai	2226
元年	yuan nian	11014
元庆	yuan qing	59
元康	yuan kang	143
元徽	yuan hui	112
元成宗	yuan cheng zong	177
元数据	yuan shu ju	133
元文宗	yuan wen zong	116
元旦	yuan dan	7076
元明	yuan ming	145
元曲	yuan qu	36
元月	yuan yue	143
元朗	yuan lang	2175
元朗区	yuan lang qu	456
元朝	yuan chao	1946
元武宗	yuan wu zong	132
元气	yuan qi	2498
元海	yuan hai	58
元祥	yuan xiang	72
元素	yuan su	7099
元老	yuan lao	860
元芳	yuan fang	900
元英宗	yuan ying zong	101
元音	yuan yin	1426
元顺帝	yuan shun di	213
元首	yuan shou	1912
元龙	yuan long	143
兄	xiong	6644
兄台	xiong tai	496
兄妹	xiong mei	1260
兄嫂	xiong sao	27
兄弟	xiong di	26073
兄弟阋墙	xiong di xi qiang	5
兄长	xiong zhang	1829
充	chong	7582
充任	chong ren	294
充作	chong zuo	68
充值	chong zhi	1322
充公	chong gong	176
充其量	chong qi liang	182
充军	chong jun	76
充分	chong fen	3241
充塞	chong se	9
充填	chong tian	40
充实	chong shi	4140
充当	chong dang	1155
充数	chong shu	84
充斥	chong chi	346
充气	chong qi	566
充沛	chong pei	303
充溢	chong yi	12
充满	chong man	8607
充电	chong dian	5740
充电器	chong dian qi	1112
充盈	chong ying	54
充耳不闻	chong er bu wen	35
充血	chong xue	113
充裕	chong yu	322
充足	chong zu	1501
充钱	chong qian	590
充饥	chong ji	207
兆	zhao	4075
兆头	zhao tou	52
兆瓦	zhao wa	222
兆赫	zhao he	156
兆麟	zhao lin	239
先	xian	103504
先下手为强	xian xia shou wei qiang	114
先世	xian shi	102
先人	xian ren	77
先令	xian ling	116
先例	xian li	430
先兆	xian zhao	41
先入为主	xian ru wei zhu	219
先决	xian jue	123
先前	xian qian	2948
先发	xian fa	2102
先发制人	xian fa zhi ren	151
先发投	xian fa tou	20
先发投手	xian fa tou shou	381
先后	xian hou	10978
先哲	xian zhe	14
先声夺人	xian sheng duo ren	15
先天	xian tian	636
先天不足	xian tian bu zu	44
先天性	xian tian xing	268
先头	xian tou	234
先导	xian dao	485
先意承志	xian yi cheng zhi	5
先把	xian ba	3840
先斩后奏	xian zhan hou zou	96
先是	xian shi	91
先期	xian qi	215
先来后到	xian lai hou dao	92
先森	xian sen	732
先民	xian min	289
先河	xian he	279
先烈	xian lie	147
先父	xian fu	26
先生	xian sheng	13370
先睹为快	xian du wei kuai	23
先知	xian zhi	891
先知先觉	xian zhi xian jue	13
先礼后兵	xian li hou bing	16
先祖	xian zu	510
先秦	xian qin	287
先端	xian duan	301
先聊	xian liao	62
先聊聊	xian liao liao	448
先苦	xian ku	202
先蒿	xian hao	222
先行	xian xing	1570
先行官	xian xing guan	10
先行者	xian xing zhe	88
先见之明	xian jian zhi ming	203
先觉	xian jue	47
先贤	xian xian	192
先辈	xian bei	185
先进	xian jin	3317
先遣	xian qian	181
先遣队	xian qian dui	87
先锋	xian feng	2376
先锋队	xian feng dui	183
先驱	xian qu	1430
光	guang	47575
光临	guang lin	1050
光之	guang zhi	1758
光之城	guang zhi cheng	12
光亚	guang ya	51
光亮	guang liang	326
光伏	guang fu	320
光华	guang hua	579
光华路	guang hua lu	51
光可鉴人	guang ke jian ren	1
光合作用	guang he zuo yong	301
光和	guang he	386
光圈	guang quan	855
光复	guang fu	1417
光复路	guang fu lu	74
光大	guang da	237
光天化日	guang tian hua ri	102
光头	guang tou	2768
光学	guang xue	2035
光宇	guang yu	172
光宗	guang zong	102
光宗耀祖	guang zong yao zu	35
光导纤维	guang dao xian wei	9
光山	guang shan	220
光年	guang nian	1111
光度	guang du	641
光彩	guang cai	477
光彩夺目	guang cai duo mu	23
光彩照人	guang cai zhao ren	48
光影	guang ying	554
光怪陆离	guang guai lu li	84
光控	guang kong	9
光斑	guang ban	14
光明	guang ming	3405
光明正大	guang ming zheng da	969
光明磊落	guang ming lei luo	96
光明路	guang ming lu	66
光景	guang jing	51
光杆儿	guang gan er	1
光束	guang shu	489
光板儿	guang ban er	20
光柱	guang zhu	52
光标	guang biao	89
光棍	guang gun	1040
光棍儿	guang gun er	22
光棍节	guang gun jie	1266
光污染	guang wu ran	82
光波	guang bo	217
光泽	guang ze	717
光洁度	guang jie du	11
光润	guang run	11
光源	guang yuan	460
光溜	guang liu	7
光溜溜	guang liu liu	116
光滑	guang hua	605
光火	guang huo	34
光灿灿	guang can can	10
光焰	guang yan	9
光照	guang zhao	524
光牙	guang ya	371
光环	guang huan	925
光电	guang dian	575
光盘	guang pan	524
光碟	guang die	724
光社	guang she	72
光禄	guang lu	1108
光禄卿	guang lu qing	240
光禄寺	guang lu si	359
光秃	guang tu	158
光纤	guang xian	538
光线	guang xian	3286
光绪	guang xu	12177
光绪帝	guang xu di	187
光缆	guang lan	85
光耀	guang yao	253
光能	guang neng	50
光脚	guang jiao	476
光腚	guang ding	62
光腿	guang tui	699
光膀子	guang bang zi	193
光良	guang liang	125
光艳	guang yan	2
光芒	guang mang	1507
光芒万丈	guang mang wan zhang	132
光荣	guang rong	2211
光荣感	guang rong gan	4
光荣榜	guang rong bang	25
光谱	guang pu	1869
光谷	guang gu	774
光身	guang shen	15
光辉	guang hui	1056
光辉灿烂	guang hui can lan	10
光通信	guang tong xin	16
光速	guang su	551
光闪闪	guang shan shan	128
光阴	guang yin	680
光阴似箭	guang yin si jian	92
光雾	guang wu	19
光面	guang mian	113
光顾	guang gu	1268
光驱	guang qu	120
光鲜	guang xian	378
克	ke	99575
克什	ke shen	180
克什克腾	ke shi ke teng	103
克什米	ke shi mi	10
克什米尔	ke shen mi er	656
克伍	ke wu	4
克伦	ke lun	703
克伦堡	ke lun bao	4
克伦堡湖	ke lun bao hu	262
克伦威尔	ke lun wei er	239
克兰	ke lan	1185
克制	ke zhi	2766
克劳	ke lao	1452
克劳德	ke lao de	661
克劳斯	ke lao si	588
克勒	ke le	1276
克勒兹	ke le zi	121
克勒兹省	ke le zi sheng	2098
克勤克俭	ke qin ke jian	5
克卜	ke bu	2
克卜勒	ke bu le	521
克吕	ke lv	438
克吕兹	ke lv zi	9
克吕兹省	ke lv zi sheng	1576
克复	ke fu	75
克孜	ke zi	209
克尔	ke er	2183
克尽职守	ke jin zhi shou	1
克山	ke shan	494
克山病	ke shan bing	2
克州	ke zhou	1808
克己	ke ji	126
克己奉公	ke ji feng gong	1
克托	ke tuo	387
克扣	ke kou	79
克拉	ke la	7343
克敌制胜	ke di zhi sheng	8
克文	ke wen	209
克斯	ke si	8582
克斯坦	ke si tan	729
克斯堡	ke si bao	367
克斯特	ke si te	438
克斯顿	ke si dun	314
克明	ke ming	211
克星	ke xing	427
克服	ke fu	1810
克林顿	ke lin dun	814
克森	ke sen	849
克森州	ke sen zhou	2
克申	ke shen	238
克罗	ke luo	3543
克罗伊	ke luo yi	392
克罗埃	ke luo ai	656
克罗斯	ke luo si	528
克莉	ke li	154
克莉丝	ke li si	122
克莉丝汀	ke li si ting	397
克莉丝蒂	ke li si di	264
克莱	ke lai	4628
克莱德	ke lai de	250
克莱恩	ke lai en	162
克莱斯	ke lai si	173
克莱蒙	ke lai meng	515
克莱蒙费	ke lai meng fei	3
克莱顿	ke lai dun	308
克萨	ke sa	280
克萨斯	ke sa si	2389
克逊	ke xun	382
克里	ke li	4153
克里克	ke li ke	901
克里夫	ke li fu	301
克里夫兰	ke li fu lan	745
克里姆林宫	ke li mu lin gong	202
克里斯	ke li si	3221
克里斯托	ke li si tuo	438
克里斯汀	ke li si ting	345
克里斯特	ke li si te	234
克里斯蒂	ke li si di	1741
克钦	ke qin	206
克闹	ke nao	5
克隆	ke long	851
克雷	ke lei	2672
克雷斯	ke lei si	174
克雷格	ke lei ge	400
克鲁	ke lu	800
克鲁兹	ke lu zi	294
克鲁斯	ke lu si	283
克鲁格	ke lu ge	263
克鲁瓦	ke lu wa	659
免	mian	5075
免不了	mian bu liao	175
免不得	mian bu de	76
免予	mian yu	33
免于	mian yu	664
免俗	mian su	28
免冠	mian guan	24
免刑	mian xing	11
免单	mian dan	265
免去	mian qu	818
免受	mian shou	576
免官	mian guan	307
免役	mian yi	14
免征	mian zheng	45
免得	mian de	1858
免战牌	mian zhan pai	8
免收	mian shou	58
免检	mian jian	27
免疫	mian yi	622
免疫力	mian yi li	116
免疫反应	mian yi fan ying	117
免疫学	mian yi xue	175
免疫球蛋白	mian yi qiu dan bai	108
免疫系统	mian yi xi tong	279
免疫细胞	mian yi xi bao	83
免礼	mian li	157
免票	mian piao	121
免税	mian shui	262
免税店	mian shui dian	46
免签	mian qian	408
免罪	mian zui	75
免职	mian zhi	818
免试	mian shi	86
免费	mian fei	15356
免遭	mian zao	145
免除	mian chu	517
免验	mian yan	1
兑	dui	1030
兑付	dui fu	34
兑取	dui qu	1
兑奖	dui jiang	45
兑换	dui huan	1250
兑现	dui xian	647
兔	tu	12811
兔儿爷	tu er ye	15
兔八哥	tu ba ge	62
兔唇	tu chun	63
兔头	tu tou	313
兔子	tu zi	9101
兔崽子	tu zai zi	185
兔死狐悲	tu si hu bei	33
兔死狗烹	tu si gou peng	3
兔牙	tu ya	232
兔纸	tu zhi	300
兕	si	22
兖	yan	231
兖州	yan zhou	747
兖州府	yan zhou fu	193
党	dang	49472
党中央	dang zhong yang	1821
党代会	dang dai hui	161
党代表	dang dai biao	512
党八股	dang ba gu	22
党内	dang nei	1565
党刊	dang kan	27
党务	dang wu	508
党卫	dang wei	11
党卫军	dang wei jun	214
党参	dang shen	28
党史	dang shi	622
党同伐异	dang tong fa yi	8
党员	dang yuan	13810
党团	dang tuan	919
党团员	dang tuan yuan	10
党委	dang wei	7587
党工	dang gong	41
党工委	dang gong wei	244
党建	dang jian	139
党徒	dang tu	45
党徽	dang hui	69
党心	dang xin	2
党性	dang xing	57
党总支	dang zong zhi	224
党报	dang bao	94
党支部	dang zhi bu	720
党政	dang zheng	799
党政工团	dang zheng gong tuan	1
党旗	dang qi	71
党校	dang xiao	610
党棍	dang gun	1
党派	dang pai	2055
党票	dang piao	11
党立	dang li	45
党章	dang zhang	125
党籍	dang ji	2997
党纪	dang ji	111
党纲	dang gang	53
党组	dang zu	5396
党组织	dang zu zhi	836
党群	dang qun	35
党羽	dang yu	287
党规	dang gui	16
党证	dang zheng	18
党课	dang ke	228
党费	dang fei	112
党部	dang bu	1679
党鞭	dang bian	218
党风	dang feng	32
党魁	dang kui	924
党龄	dang ling	25
兜	dou	2228
兜兜	dou dou	972
兜卖	dou mai	2
兜售	dou shou	120
兜圈子	dou quan zi	19
兜子	dou zi	85
兜底	dou di	25
兜捕	dou bu	1
兜揽	dou lan	25
兜生意	dou sheng yi	10
兜肚	dou du	51
兜里	dou li	749
兜销	dou xiao	5
兜风	dou feng	1081
兢	jing	63
兢兢业业	jing jing ye ye	118
入	ru	35247
入不敷出	ru bu fu chu	103
入世	ru shi	83
入主	ru zhu	249
入乡随俗	ru xiang sui su	202
入京	ru jing	204
入仓	ru cang	9
入伍	ru wu	1213
入伏	ru fu	42
入伙	ru huo	664
入住	ru zhu	1413
入侵	ru qin	6341
入保	ru bao	4
入党	ru dang	6846
入关	ru guan	482
入冬	ru dong	706
入列	ru lie	81
入口	ru kou	7871
入味	ru wei	304
入味儿	ru wei er	21
入团	ru tuan	228
入园	ru yuan	198
入围	ru wei	3604
入土	ru tu	239
入土为安	ru tu wei an	74
入场	ru chang	1152
入场券	ru chang quan	163
入场式	ru chang shi	14
入坑	ru keng	2219
入境	ru jing	3967
入夏	ru xia	233
入夜	ru ye	182
入学	ru xue	2078
入定	ru ding	24
入室	ru shi	86
入宫	ru gong	395
入寇	ru kou	84
入席	ru xi	28
入库	ru ku	144
入座	ru zuo	150
入彀	ru gou	1
入役	ru yi	328
入微	ru wei	207
入情入理	ru qing ru li	2
入感	ru gan	50
入戏	ru xi	840
入户	ru hu	99
入手	ru shou	2466
入时	ru shi	45
入替	ru ti	200
入朝	ru chao	647
入木三分	ru mu san fen	33
入档	ru dang	6
入梦	ru meng	203
入殓	ru lian	56
入汛	ru xun	4
入流	ru liu	125
入海口	ru hai kou	135
入港	ru gang	73
入狱	ru yu	1643
入球	ru qiu	1226
入画	ru hua	36
入眠	ru mian	553
入眼	ru yan	107
入睡	ru shui	2112
入祀	ru si	272
入神	ru shen	72
入禀	ru bing	323
入秋	ru qiu	350
入籍	ru ji	201
入网	ru wang	76
入耳	ru er	200
入职	ru zhi	1145
入股	ru gu	303
入药	ru yao	121
入读	ru du	1069
入账	ru zhang	74
入赘	ru zhui	247
入超	ru chao	11
入迷	ru mi	274
入选	ru xuan	7170
入道	ru dao	146
入邪	ru xie	1
入镜	ru jing	380
入门	ru men	1584
入间	ru jian	304
入阁	ru ge	122
入队	ru dui	141
入院	ru yuan	510
入驻	ru zhu	443
入骨	ru gu	119
入魔	ru mo	192
全	quan	77993
全书	quan shu	790
全价	quan jia	101
全份	quan fen	5
全休	quan xiu	20
全优	quan you	11
全会	quan hui	1147
全体	quan ti	3381
全俄	quan e	230
全军	quan jun	878
全军覆没	quan jun fu mo	238
全凭	quan ping	256
全剧	quan ju	783
全副	quan fu	357
全力	quan li	2060
全力以赴	quan li yi fu	432
全勤	quan qin	113
全台	quan tai	1637
全台废	quan tai fei	2
全台废县	quan tai fei xian	635
全名	quan ming	1440
全员	quan yuan	1553
全国	quan guo	66675
全国人大常委会	quan guo ren da chang wei hui	1757
全国妇女联合会	quan guo fu nv lian he hui	152
全国性	quan guo xing	977
全国绿化委员会	quan guo lv hua wei yuan hui	71
全场	quan chang	2447
全垒	quan lei	1
全垒打	quan lei da	1282
全域	quan yu	343
全境	quan jing	1844
全天候	quan tian hou	240
全套	quan tao	241
全始全终	quan shi quan zhong	2
全家	quan jia	4230
全家桶	quan jia tong	886
全家福	quan jia fu	348
全局	quan ju	441
全屏	quan ping	224
全市	quan shi	1189
全年	quan nian	2130
全心全意	quan xin quan yi	271
全息	quan xi	255
全才	quan cai	144
全托	quan tuo	18
全数	quan shu	1763
全文	quan wen	786
全新	quan xin	3998
全方位	quan fang wei	456
全日	quan ri	542
全日制	quan ri zhi	726
全景	quan jing	990
全智贤	quan zhi xian	59
全本	quan ben	60
全权	quan quan	502
全权大使	quan quan da shi	507
全村	quan cun	459
全校	quan xiao	924
全案	quan an	213
全椒	quan jiao	69
全武行	quan wu hang	1
全武行	quan wu xing	6
全歼	quan jian	223
全毁	quan hui	215
全民	quan min	2938
全民公决	quan min gong jue	39
全活	quan huo	44
全港	quan gang	985
全然	quan ran	239
全班	quan ban	991
全球	quan qiu	14111
全球化	quan qiu hua	313
全球定位系统	quan qiu ding wei xi tong	79
全球性	quan qiu xing	334
全盘	quan pan	282
全盛	quan sheng	284
全知全能	quan zhi quan neng	88
全神贯注	quan shen guan zhu	72
全票	quan piao	348
全福	quan fu	72
全科医生	quan ke yi sheng	750
全称	quan cheng	890
全程	quan cheng	5758
全篇	quan pian	128
全线	quan xian	4392
全网	quan wang	589
全职	quan zhi	1447
全胜	quan sheng	273
全能	quan neng	2331
全自动	quan zi dong	456
全英	quan ying	550
全英羽	quan ying yu	337
全英羽球	quan ying yu qiu	337
全裸	quan luo	214
全貌	quan mao	178
全责	quan ze	305
全资	quan zi	655
全身	quan shen	5719
全身心	quan shen xin	184
全运会	quan yun hui	472
全选	quan xuan	80
全速	quan su	181
全部	quan bu	23759
全都	quan dou	4793
全长	quan chang	8964
全集	quan ji	1570
全面	quan mian	8081
全额	quan e	335
全食	quan shi	535
全麦	quan mai	315
八	ba	39750
八一	ba yi	1704
八一路	ba yi lu	61
八万	ba wan	359
八世	ba shi	539
八乡	ba xiang	129
八仙	ba xian	294
八仙桌	ba xian zhuo	4
八仙过海	ba xian guo hai	26
八代	ba dai	503
八佰伴	ba bai ban	95
八十	ba shi	2388
八十七	ba shi qi	62
八十三	ba shi san	96
八十九	ba shi jiu	59
八十二	ba shi er	131
八十五	ba shi wu	109
八十八	ba shi ba	139
八十六	ba shi liu	76
八十四	ba shi si	77
八十岁	ba shi sui	271
八千	ba qian	751
八卦	ba gua	4887
八卦掌	ba gua zhang	45
八卷	ba juan	152
八号	ba hao	1565
八名	ba ming	607
八名举	ba ming ju	538
八名举人	ba ming ju ren	310
八哥	ba ge	372
八块	ba kuai	799
八字	ba zi	780
八字形	ba zi xing	12
八字步	ba zi bu	7
八字眉	ba zi mei	57
八字胡	ba zi hu	36
八字脚	ba zi jiao	13
八宝山	ba bao shan	200
八宝粥	ba bao zhou	331
八宝饭	ba bao fan	128
八届	ba jie	428
八岁	ba sui	772
八幡	ba fan	702
八年	ba nian	5166
八年己	ba nian ji	3
八度	ba du	569
八强	ba qiang	1066
八思巴	ba si ba	68
八成	ba cheng	1076
八戒	ba jie	719
八批	ba pi	4
八折	ba zhe	293
八拜之交	ba bai zhi jiao	3
八斤	ba jin	598
八方	ba fang	197
八旗	ba qi	524
八景	ba jing	255
八月	ba yue	5848
八月升	ba yue sheng	320
八月节	ba yue jie	2
八点	ba dian	5331
八点半	ba dian ban	1152
八爪	ba zhua	246
八爷	ba ye	220
八百	ba bai	1842
八百户	ba bai hu	168
八股	ba gu	51
